open,high,low,close,volume,Name,EMA14,EMA20,EMA50,EMA100,EMA200,cross,cross_14,cross_20,cross_50,cross_100,cross_200,prev_cross,prev_cross_14,prev_cross_20,prev_cross_50,prev_cross_100,prev_cross_200
78.55,79.33,77.93,79.07,3552966,ACN,78.96761260382607,79.22688580336249,80.13478287577112,79.86892662559525,78.67295376510137,1,1,0,0,0,1,0,0,0,0,0,0
79.03,79.77,78.84,79.68,2315850,ACN,79.06259758998259,79.27003953637559,80.11694825319186,79.86518550429633,78.68297412564762,0,0,1,0,0,0,1,1,0,0,0,1
77.65,80.39,77.35,80.22,3446582,ACN,79.21691791131825,79.36051196148269,80.12098949816473,79.87221153391422,78.69826791544217,0,0,0,1,1,0,0,0,1,0,0,0
80.18,80.7,79.65,79.84,2387091,ACN,79.29999552314248,79.40617748896054,80.10997030215827,79.8715736817575,78.70962843369648,0,0,0,-1,-1,0,0,0,0,1,1,0
79.86,80.2,79.335,79.36,1797728,ACN,79.30799612005683,79.40177963286905,80.08055970207363,79.86144350984151,78.71609979256517,0,0,-1,0,0,0,0,0,0,-1,-1,0
78.74,79.18,78.38,79.0,1913075,ACN,79.26692997071592,79.36351490592914,80.03818481179623,79.84438522251791,78.7189246702511,-1,-1,0,0,0,0,0,0,-1,0,0,0
79.0,79.0,78.58,78.73,2188911,ACN,79.1953393079538,79.3031801529835,79.98688344662776,79.82231818840866,78.71903487253715,0,0,0,0,0,0,-1,-1,0,0,0,0
78.74,78.87,77.71,78.21,3421816,ACN,79.06396073355997,79.19906775746126,79.91720174283843,79.79039109556888,78.7139698489298,0,0,0,0,0,-1,0,0,0,0,0,0
78.17,79.045,78.01,78.83,2607587,ACN,79.0327659690853,79.16391844722686,79.87456638037418,79.77137345011207,78.71512437779617,0,0,0,0,0,1,0,0,0,0,0,-1
78.81,78.83,78.075,78.74,1801176,ACN,78.9937305065406,79.12354526177668,79.83007358114382,79.75095021347617,78.71537189642507,0,0,0,0,0,0,0,0,0,0,0,1
78.71,79.5,78.71,79.19,2835518,ACN,79.0198997723352,79.12987428446462,79.80497265639309,79.73984228845684,78.72009456412233,1,1,1,0,0,0,0,0,0,0,0,0
79.24,79.975,79.2,79.68,1380815,ACN,79.10791313602383,79.1822672097537,79.80007176790708,79.73865729264581,78.72964586199177,0,0,0,0,0,0,1,1,1,0,0,0
78.9,79.61,78.59,78.85,1705765,ACN,79.07352471788732,79.15062271358669,79.76281405151857,79.72106011853401,78.7308434156038,-1,-1,-1,0,0,0,0,0,0,0,0,0
78.83,79.9,78.28,78.42,2790164,ACN,78.98638808883568,79.081039598007,79.71015467694923,79.69529655183037,78.72775044629432,0,0,0,0,0,-1,-1,-1,-1,0,0,0
78.7,79.75,78.55,79.53,2575108,ACN,79.05886967699092,79.12379773153013,79.7030897876571,79.69202335278422,78.73573302891826,1,1,1,0,0,1,0,0,0,0,0,-1
79.18,79.58,78.93,79.56,1727553,ACN,79.12568705339214,79.16534080471774,79.69747842343527,79.68940902896671,78.74393469032206,0,0,0,0,0,0,1,1,1,0,0,1
79.35,79.56,78.19,78.4,1797243,ACN,79.02892877960653,79.09245120426844,79.6465969166339,79.66387617690796,78.74051245459746,-1,-1,-1,0,0,-1,0,0,0,0,0,0
78.17,79.48,78.17,79.37,1578183,ACN,79.07440494232566,79.11888442290955,79.63574997872668,79.65805684667217,78.74677601226317,1,1,1,0,0,1,-1,-1,-1,0,0,-1
79.41,79.54,78.88,79.45,1309187,ACN,79.1244842833489,79.1504192397753,79.62846566583544,79.65393690911431,78.7537732658725,0,0,0,0,0,0,1,1,1,0,0,1
79.68,79.96,79.484,79.79,1199810,ACN,79.21321971223571,79.21133169313005,79.63480034560659,79.6566312277457,78.76408397964492,0,0,0,1,1,0,0,0,0,0,0,0
79.81,80.22,79.69,80.1,1834120,ACN,79.33145708393761,79.29596676997481,79.6530434693083,79.6654108073943,78.77737667636488,0,0,0,0,0,0,0,0,0,1,1,0
80.06,80.1475,79.46,79.58,1943166,ACN,79.36459613941258,79.32301755378673,79.6501790195315,79.66371950427757,78.78536297809259,0,0,0,-1,-1,0,0,0,0,0,0,0
79.93,80.46,79.45,80.42,1320799,ACN,79.50531665415758,79.4274920724737,79.6803680775891,79.678695355678,78.8016280230867,0,0,0,1,1,0,0,0,0,-1,-1,0
80.46,81.49,80.27,81.45,2477402,ACN,79.76460776693658,79.62011187509525,79.7497654078797,79.71377069516953,78.827979983056,0,0,0,0,0,0,0,0,0,1,1,0
81.1,81.74,81.09,81.27,1578127,ACN,79.96532673134503,79.77724407746713,79.80938245070796,79.74458711704736,78.85227868969227,0,0,0,0,0,0,0,0,0,0,0,0
81.21,82.0,81.1,81.87,2280389,ACN,80.21928316716568,79.9765541653274,79.89019098205276,79.7866745008682,78.88230576740678,0,0,0,0,0,0,0,0,0,0,0,0
81.87,83.73,81.4875,83.45,4565545,ACN,80.6500454115436,80.30735853053432,80.02979133569774,79.8592155998609,78.92775546126343,0,0,0,0,0,0,0,0,0,0,0,0
83.53,83.65,82.92,83.58,2313400,ACN,81.04070602333779,80.61903867048342,80.16901520488607,79.93289449887357,78.97404645169863,0,0,0,0,0,0,0,0,0,0,0,0
83.6,83.88,83.36,83.53,2429048,ACN,81.37261188689276,80.89627308281834,80.30081853018466,80.00412431077706,79.01937932282601,0,0,0,0,0,0,0,0,0,0,0,0
83.49,84.56,83.4,84.26,2092994,ACN,81.7575969686404,81.21662802731183,80.45608054860878,80.08839907690027,79.07152480220088,0,0,0,0,0,0,0,0,0,0,0,0
84.07,84.49,83.56,83.64,1889339,ACN,82.00858403948835,81.44742535804403,80.58094013493785,80.15872780805077,79.1169822668556,0,0,0,0,0,0,0,0,0,0,0,0
83.35,83.62,82.63,82.94,2402277,ACN,82.13277283422325,81.5895753239446,80.67345228650892,80.21380250492105,79.15502224429983,0,0,0,0,0,0,0,0,0,0,0,0
83.04,83.12,82.09,82.42,1928710,ACN,82.17106978966015,81.66866338833083,80.74194435370465,80.25748958403153,79.18750958515257,0,0,0,0,0,0,0,0,0,0,0,0
82.96,83.4,82.51,82.73,1624956,ACN,82.24559381770547,81.76974306563267,80.81990732022605,80.30645018632794,79.22275824599683,0,0,0,0,0,0,0,0,0,0,0,0
82.44,83.05,82.29,82.82,1806977,ACN,82.32218130867807,81.86976753557241,80.89834232727601,80.356223449965,79.25855169628542,0,0,0,0,0,0,0,0,0,0,0,0
82.63,82.99,82.26,82.51,1735486,ACN,82.34722380085434,81.93074205599407,80.96154458895147,80.39887249055975,79.29090441572538,0,0,0,0,0,0,0,0,0,0,0,0
82.53,82.79,82.23,82.69,2702507,ACN,82.39292729407376,82.00305233637559,81.02932715409064,80.44424135213282,79.32472626233508,0,0,0,0,0,0,0,0,0,0,0,0
82.83,83.37,82.71,83.06,2352305,ACN,82.4818703215306,82.10371401862554,81.10896138334198,80.4960385530807,79.36189316519742,0,0,0,0,0,0,0,0,0,0,0,0
82.93,83.385,82.41,83.13,4154537,ACN,82.56828761199318,82.20145554066121,81.18821779968151,80.54819620549493,79.39938676554371,0,0,0,0,0,0,0,0,0,0,0,0
82.89,82.98,82.1601,82.67,2963990,ACN,82.58184926372743,82.24607882250301,81.24632690557635,80.5902121222178,79.43193018081193,0,0,0,0,0,0,0,0,0,0,0,0
82.7,82.98,82.26,82.44,2795760,ACN,82.56293602856378,82.26454750607415,81.2931376151616,80.62684158514419,79.46186122378893,-1,-1,0,0,0,0,0,0,0,0,0,0
82.31,83.53,82.17,83.06,3735939,ACN,82.62921122475528,82.34030488644804,81.36242633613566,80.67502293989381,79.49766359967163,1,1,0,0,0,0,-1,-1,0,0,0,0
82.95,83.145,79.766,81.53,7405984,ACN,82.48264972812125,82.2631329925006,81.36899785236564,80.69195317870779,79.51788585241123,-1,-1,-1,0,0,0,1,1,0,0,0,0
81.09,81.8,80.975,81.35,4008666,ACN,82.33162976437174,82.17616794559578,81.36825283854738,80.70498380883238,79.53611584392952,0,0,0,-1,0,0,-1,-1,-1,0,0,0
81.1,81.6,80.75,80.84,3472880,ACN,82.13274579578885,82.04891385553904,81.34753704095729,80.7076573967763,79.54908981563173,0,0,0,0,0,0,0,0,0,-1,0,0
81.09,81.62,80.91,81.25,2141584,ACN,82.01504635635034,81.97282682167818,81.34371205895897,80.71839685426588,79.56601429507819,0,0,0,0,0,0,0,0,0,0,0,0
81.0,81.49,80.65,81.06,2400485,ACN,81.8877068421703,81.8858909338993,81.33258609586254,80.72516127299328,79.58087982448039,0,0,0,0,0,0,0,0,0,0,0,0
81.26,81.69,81.22,81.55,1042859,ACN,81.84267926321427,81.85390132114699,81.34111213131892,80.74149471313203,79.6004730600577,0,0,0,1,0,0,0,0,0,0,0,0
81.12,81.32,80.77,81.05,2083541,ACN,81.73698869478571,81.77733929056156,81.32969596930641,80.74760372871357,79.61489621368897,0,0,0,-1,0,0,0,0,0,1,0,0
80.99,81.26,80.81,81.11,1815618,ACN,81.65339020214762,81.71378316765093,81.32108044109833,80.75477989250142,79.62977286827913,0,0,0,0,0,0,0,0,0,-1,0,0
81.15,81.48,80.53,80.64,2884051,ACN,81.51827150852793,81.61151810406514,81.29437140419252,80.75250702334297,79.63982487954004,0,0,0,0,-1,0,0,0,0,0,0,0
80.08,80.42,79.7,79.77,2964981,ACN,81.28516864072421,81.43613542748751,81.23459213343988,80.73305143872231,79.6411201543705,0,0,0,0,0,0,0,0,0,0,-1,0
79.88,80.11,79.545,79.77,2586663,ACN,81.08314615529432,81.2774558629649,81.17715714781478,80.71398111320306,79.64240254089418,0,0,0,0,0,0,0,0,0,0,0,0
80.16,80.32,79.26,79.46,2595752,ACN,80.86672666792174,81.10436482839681,81.10981765182204,80.68914980403072,79.64058759023852,0,0,0,0,0,-1,0,0,0,0,0,0
79.36,79.86,79.0955,79.36,3195003,ACN,80.66582977886551,80.93823484473997,81.04119735175058,80.6628300059311,79.63779567391774,0,0,0,0,0,0,0,0,0,0,0,-1
79.87,80.11,79.45,79.74,3423461,ACN,80.54238580835012,80.82411724047903,80.99017000462311,80.64455614442751,79.63881263238622,0,0,0,0,0,1,0,0,0,0,0,0
79.65,80.1,79.18,79.24,2107703,ACN,80.36873436723677,80.67324893186198,80.92153588679476,80.61674315146855,79.63484434748686,0,0,0,0,0,-1,0,0,0,0,0,1
79.49,79.7856,78.85,79.74,2818871,ACN,80.28490311827187,80.58436808120845,80.87520114613613,80.59938190094442,79.63589067238749,0,0,0,0,0,1,0,0,0,0,0,-1
79.85,80.2,79.39,79.8,1985783,ACN,80.22024936916895,80.5096663591886,80.83303639530726,80.58355255637127,79.63752360102046,0,0,0,0,0,0,0,0,0,0,0,1
80.0,80.67,79.99,80.29,2105652,ACN,80.22954945327976,80.48874575355158,80.81174085039326,80.57773963446293,79.64401590349787,1,1,0,0,0,0,0,0,0,0,0,0
80.4,80.78,80.192,80.59,2483734,ACN,80.2776095261758,80.49838901511811,80.80304513077,80.57798241397852,79.6534286805775,0,0,1,0,1,0,1,1,0,0,0,0
80.33,80.9,80.23,80.69,2065630,ACN,80.3325949226857,80.51663768034494,80.79861198838685,80.58020058399875,79.66374282305932,0,0,0,0,0,0,0,0,1,0,1,0
80.32,80.83,80.12,80.38,1487599,ACN,80.33891559966094,80.50362456793114,80.78219583197954,80.57623621599878,79.67086976014332,0,0,-1,0,-1,0,0,0,0,0,0,0
80.18,80.92,79.97,80.65,1799243,ACN,80.38039351970615,80.51756508527103,80.77701168170583,80.57769688498891,79.68061234959464,0,0,1,0,1,0,0,0,-1,0,-1,0
80.59,80.96,80.46,80.57,2416897,ACN,80.40567438374532,80.52255888667379,80.76889357654089,80.57754447142477,79.68946197795688,0,0,0,0,-1,0,0,0,1,0,1,0
80.6,80.87,80.15,80.49,1722522,ACN,80.41691779924595,80.51945804032391,80.75795657353929,80.57581091753516,79.69742753041503,0,0,-1,0,0,0,0,0,0,0,-1,0
79.91,80.66,79.22,79.28,2745846,ACN,80.26532875934649,80.40141441743592,80.69999749222403,80.55015129540575,79.6932740226497,-1,-1,0,0,0,-1,0,0,-1,0,0,0
78.97,79.49,78.5,79.35,2160919,ACN,80.14328492476696,80.30127971101344,80.64705641409759,80.5263859232195,79.68985836073279,0,0,0,0,0,0,-1,-1,0,0,0,-1
78.97,79.49,78.5,79.35,2160919,ACN,80.0375136014647,80.21068164329786,80.59619145668199,80.50309115246267,79.68647668550162,0,0,0,0,0,0,0,0,0,0,0,0
78.96,79.27,78.04,78.45,2163250,ACN,79.8258451212694,80.0429976772695,80.51202708583172,80.46243588211688,79.67417343489961,0,0,0,0,0,0,0,0,0,0,0,0
77.26,78.14,76.87,77.84,3093604,ACN,79.5610657717668,79.8331883746724,80.40724170991675,80.41050645870862,79.65592295296031,0,0,0,0,0,0,0,0,0,0,0,0
78.31,78.59,77.34,77.5,2138060,ACN,79.2862570021979,79.61097995803694,80.29323223109648,80.35287266744707,79.63447098327912,0,0,0,0,0,0,0,0,0,0,0,0
77.72,78.92,77.38,78.87,2523045,ACN,79.23075606857152,79.54041043822389,80.23741920242604,80.3235088522501,79.62686430682858,0,0,0,0,0,0,0,0,0,0,0,0
78.96,79.52,78.61,78.96,2931570,ACN,79.19465525942866,79.48513325363113,80.18732433174266,80.29650867695803,79.62022884108899,0,0,0,0,0,0,0,0,0,0,0,0
78.89,79.25,78.33,78.57,2062519,ACN,79.11136789150484,79.39797770566626,80.1238998481449,80.26232038632519,79.6097788028692,0,0,0,0,0,0,0,0,0,0,0,0
78.99,79.25,78.52,78.99,2103668,ACN,79.09518550597086,79.359122686079,80.07943318743334,80.23712592322964,79.60361184960682,0,0,0,0,0,0,0,0,0,0,0,0
79.19,79.27,78.88,79.27,1682441,ACN,79.11849410517475,79.35063481121433,80.04769070949477,80.21797491484885,79.60029232871521,1,1,0,0,0,0,0,0,0,0,0,0
79.48,79.929,78.6,79.01,2533813,ACN,79.10402822448478,79.31819340062249,80.00699695618125,80.19405461950531,79.59441877320562,-1,-1,0,0,0,0,1,1,0,0,0,0
79.41,79.98,79.33,79.81,1920659,ACN,79.19815779455348,79.36503212437273,79.99927158535061,80.1864495775349,79.5965638600394,1,1,1,0,0,1,-1,-1,0,0,0,0
79.94,80.5,79.65,80.32,1663003,ACN,79.34773675527968,79.45598144586104,80.01184917023883,80.18909414035599,79.60376222959125,0,0,0,1,1,0,1,1,1,0,0,1
80.32,80.49,79.88,80.4,1214461,ACN,79.48803852124239,79.54588797482666,80.02707077140595,80.19327049401231,79.61168499347592,0,0,0,0,0,0,0,0,0,1,1,0
80.66,81.03,80.42,80.82,1360147,ACN,79.66563338507673,79.6672319772241,80.05816603527238,80.20568097927939,79.6237080283667,0,0,0,0,0,0,0,0,0,0,0,0
80.6,80.82,80.4,80.51,1810177,ACN,79.77821560039983,79.74749559844085,80.07588501428131,80.21170709850158,79.63252685395511,0,0,0,0,0,0,0,0,0,0,0,0
81.04,81.6,80.875,80.98,1734717,ACN,79.93845352034651,79.86487697001792,80.11134050391733,80.22692081932333,79.64593454695058,0,0,0,0,0,0,0,0,0,0,0,0
81.3,81.99,81.2,81.62,2435719,ACN,80.16265971763364,80.03203154430193,80.17050362141077,80.25450654567335,79.66557698926948,0,0,0,0,0,0,0,0,0,0,0,0
81.46,81.58,80.76,80.98,1728010,ACN,80.27163842194915,80.12231425436842,80.20224857743388,80.26887275268972,79.67865582519715,0,0,0,0,0,0,0,0,0,0,0,0
80.59,81.8,80.33,81.02,1846100,ACN,80.37141996568927,80.20780813490477,80.23431726067176,80.28374655956715,79.69200253340415,0,0,0,0,0,0,0,0,0,0,0,0
81.32,81.32,80.52,81.06,1416617,ACN,80.46323063693072,80.28896926491383,80.26669697593952,80.29911791482324,79.70561444849466,0,0,0,0,0,0,0,0,0,0,0,0
80.95,81.49,80.91,81.12,1753960,ACN,80.55079988533996,80.36811504920776,80.30015983962818,80.31537300561881,79.71968793656934,0,0,0,0,0,0,0,0,0,0,0,0
81.55,81.96,81.3,81.86,2041282,ACN,80.72535990062796,80.5101993302356,80.3613300419957,80.34595967877488,79.74098457401642,0,0,0,0,0,0,0,0,0,0,0,0
82.14,82.16,81.52,81.76,2781111,ACN,80.86331191387757,80.62922796545125,80.41617984427037,80.37396047721496,79.76107427974762,0,0,0,0,0,0,0,0,0,0,0,0
81.7,82.0699,81.47,81.83,2276700,ACN,80.9922036586939,80.74358720683685,80.47162377194604,80.40279294301268,79.78166060532227,0,0,0,0,0,0,0,0,0,0,0,0
81.75,82.05,81.54,81.73,1880104,ACN,81.09057650420138,80.8375312823762,80.52097185932071,80.42907427087381,79.80104706696086,0,0,0,0,0,0,0,0,0,0,0,0
81.7,81.74,80.7,80.95,2173751,ACN,81.07183297030787,80.84824258881657,80.53779649228852,80.43938963184661,79.81247943445379,-1,-1,0,0,0,0,0,0,0,0,0,0
80.95,81.35,80.6964,81.21,1922591,ACN,81.09025524093349,80.88269567559595,80.56415741415957,80.45464924309717,79.82638511172291,1,1,0,0,0,0,-1,-1,0,0,0,0
81.06,81.53,80.82,81.51,1856166,ACN,81.14622120880902,80.94243894458681,80.60124928027096,80.47554727788732,79.84313749867094,0,0,0,0,0,0,1,1,0,0,0,0
81.3,81.56,80.58,80.97,2801760,ACN,81.1227250476345,80.94506380700712,80.61571009280935,80.48533842089945,79.85435006087323,-1,-1,0,0,0,0,0,0,0,0,0,0
80.99,81.15,80.45,80.6,1949214,ACN,81.05302837461657,80.91220058729215,80.61509401073839,80.48760894721828,79.8617694632526,0,0,-1,-1,0,0,-1,-1,0,0,0,0
79.84,80.47,79.175,80.09,4188438,ACN,80.92462459133438,80.8338957694548,80.59450208874865,80.47973550271891,79.864040413867,0,0,0,0,-1,0,0,0,-1,-1,0,0
80.07,80.21,79.35,79.68,3119240,ACN,80.75867464582312,80.72400093426863,80.5586392617389,80.46389915613041,79.86220916596783,0,0,0,0,0,-1,0,0,0,0,-1,0
80.08,80.71,79.79,80.46,3034414,ACN,80.71885135971337,80.69885798814781,80.5547710553962,80.46382194511793,79.86815733347063,0,0,0,0,0,1,0,0,0,0,0,-1
80.64,80.84,79.645,79.93,4365705,ACN,80.61367117841826,80.62563341784801,80.5302702296944,80.45325121353143,79.86877268338635,0,0,0,0,0,0,0,0,0,0,0,1
79.92,79.92,79.07,79.22,3698515,ACN,80.42784835462916,80.49176356852914,80.47888708343187,80.4288303974219,79.86231723380043,0,0,0,0,0,-1,0,0,0,0,0,0
79.22,79.605,78.9,79.6,4313473,ACN,80.31746857401194,80.4068337048597,80.44442092329729,80.41241791430464,79.85970711207108,0,0,0,0,0,0,0,0,0,0,0,-1
77.95,80.43,77.5603,80.2,6875316,ACN,80.30180609747701,80.38713525677781,80.43483578905034,80.40821161897188,79.86309311095594,0,0,0,0,0,1,0,0,0,0,0,0
79.97,80.11,78.54,78.98,5547638,ACN,80.12556528448007,80.25312237517993,80.37778340516601,80.37993020077441,79.85430611482704,0,0,0,0,0,-1,0,0,0,0,0,1
79.23,79.37,78.75,79.29,2912054,ACN,80.01415657988274,80.16139643468661,80.33512523241441,80.35834742452144,79.84869112860986,0,0,0,0,0,0,0,0,0,0,0,-1
78.26,79.98,78.08,79.92,2967313,ACN,80.00160236923172,80.13840629804979,80.31884581153543,80.34966727750121,79.84940066961873,0,0,0,0,0,1,0,0,0,0,0,0
79.8,81.77,78.84,81.32,5449054,ACN,80.17738872000083,80.25093903156885,80.35810676010266,80.36888178685763,79.86403349877675,1,1,1,1,1,0,0,0,0,0,0,1
81.18,81.25,79.54,79.72,3785701,ACN,80.11640355733407,80.20037340951467,80.33308296558883,80.35603264256342,79.86260032963469,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0
79.49,79.805,78.75,79.43,3046440,ACN,80.02488308302286,80.12700451337042,80.29766794733044,80.33769536251265,79.85829584874281,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
80.0,80.63,80.0,80.32,2588213,ACN,80.06423200528648,80.14538503590657,80.2985437141018,80.33734495929457,79.8628899198996,1,1,1,1,0,1,0,0,0,0,0,0
80.4,80.945,80.23,80.73,2475146,ACN,80.15300107124828,80.20106265153453,80.31546356845075,80.34512030663527,79.87151788089562,0,0,0,0,1,0,1,1,1,1,0,1
80.51,80.5625,78.8,78.81,2991445,ACN,79.97393426174851,80.06858049424554,80.25642578145269,80.31472188472169,79.86095551392154,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0
78.41,80.08,78.39,79.84,4899635,ACN,79.95607636018204,80.046810923365,80.24009535865062,80.30532145136085,79.8607470013452,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
79.94,80.01,78.12,78.19,3949057,ACN,79.72059951215776,79.86997178780643,80.15969946223295,80.26343389786855,79.84412265307311,0,0,0,0,0,0,0,0,0,0,0,0
78.41,78.82,76.8,76.84,3389525,ACN,79.33651957720339,79.58140304611058,80.02951516959637,80.19564312761374,79.81423088538085,0,0,0,0,0,0,0,0,0,0,0,0
76.84,77.32,76.25,76.29,3333687,ACN,78.9303169669096,79.26793608933814,79.88286751588672,80.11830365974019,79.77916391139696,0,0,0,0,0,0,0,0,0,0,0,0
76.64,77.15,75.98,76.17,6816814,ACN,78.562274704655,78.97289455702023,79.73726486820489,80.04011942885425,79.74325183267659,0,0,0,0,0,0,0,0,0,0,0,0
74.2,76.19,73.98,75.85,4811119,ACN,78.20063807736766,78.6754760277802,79.58482310866744,79.95714676689676,79.70451300847085,0,0,0,0,0,0,0,0,0,0,0,0
74.93,76.6,74.6001,76.15,4648219,ACN,77.92721966705197,78.43495450132494,79.4501241632295,79.8817577220077,79.66914471982936,0,0,0,0,0,0,0,0,0,0,0,0
76.83,76.98,76.32,76.62,2737969,ACN,77.75292371144505,78.26210169167494,79.33913890192639,79.81716846018577,79.63880497137335,0,0,0,0,0,0,0,0,0,0,0,0
75.68,76.74,75.33,76.44,2457660,ACN,77.5778672165857,78.0885681972297,79.22544718028222,79.75029383721179,79.60697606618555,0,0,0,0,0,0,0,0,0,0,0,0
76.83,78.22,76.584,77.93,2382782,ACN,77.62481825437428,78.0734664641602,79.17464533007508,79.71424841469273,79.59028973716879,1,1,0,0,0,0,0,0,0,0,0,0
78.1,78.89,77.42,77.46,2421616,ACN,77.60284248712438,78.01504108662114,79.1074043367388,79.66960983222357,79.56909282436115,-1,-1,0,0,0,0,1,1,0,0,0,0
78.22,78.48,77.69,78.08,1976710,ACN,77.66646348884113,78.02122764980008,79.06711397059217,79.6381324098033,79.55427598033765,1,1,1,0,0,0,-1,-1,0,0,0,0
78.1,79.07,78.07,78.35,2313967,ACN,77.75760169032898,78.05253930220007,79.03899185409837,79.61262483733195,79.54229313476216,0,0,0,0,0,0,1,1,1,0,0,0
78.03,79.421,77.94,79.02,3383317,ACN,77.92592146495178,78.14467841627626,79.03824707550628,79.60088969203825,79.53709618814761,0,0,0,0,0,0,0,0,0,0,0,0
79.28,79.48,79.0,79.47,2465438,ACN,78.13179860295821,78.27089951948805,79.05517856274132,79.59829781694839,79.53642856438496,0,0,0,1,0,0,0,0,0,0,0,0
79.47,79.95,79.0,79.55,2432818,ACN,78.32089212256379,78.39271861287014,79.07458332498676,79.59734142453357,79.53656360354532,0,0,0,0,0,1,0,0,0,1,0,0
83.83,84.22,83.57,84.12,1929625,ACN,79.09410650622195,78.93817398307299,79.27244280243826,79.68689902008735,79.58216993584836,0,0,0,0,1,0,0,0,0,0,0,1
81.08,81.42,80.94,81.12,3089706,ACN,79.3642256387257,79.14596693706604,79.34489602587206,79.71527725731333,79.59747172753146,0,0,0,0,0,0,0,0,0,0,1,0
81.03,81.37,80.67,80.97,2306760,ACN,79.5783288868956,79.31968437163117,79.40862559348491,79.74012325221803,79.61112872526748,0,0,0,0,0,0,0,0,0,0,0,0
80.89,81.29,80.78,81.15,2371329,ACN,79.78788503530953,79.49400014576153,79.47691478589728,79.76804160365924,79.62644087725486,0,0,0,0,0,0,0,0,0,0,0,0
81.5,82.5,81.35,82.48,3201712,ACN,80.14683369726826,79.77838108426043,79.59468283350915,79.82174375012144,79.65483450036676,0,0,0,0,0,0,0,0,0,0,0,0
82.19,83.31,82.108,83.24,2606915,ACN,80.55925587096584,80.10805907623563,79.73763644788134,79.8894319926933,79.69050778892033,0,0,0,0,0,0,0,0,0,0,0,0
83.24,83.75,82.72,83.48,2504938,ACN,80.94868842150373,80.42919630707034,79.8843958028664,79.96053234927363,79.72821417908033,0,0,0,0,0,0,0,0,0,0,0,0
83.16,84.35,83.16,84.16,2444461,ACN,81.37686329863656,80.78451094449221,80.05206655569516,80.04369012453554,79.77231155043276,0,0,0,0,0,0,0,0,0,0,0,0
84.13,84.5,83.775,83.94,1650316,ACN,81.71861485881837,81.08503371168342,80.2045345339032,80.12084477553483,79.81378108724438,0,0,0,0,0,0,0,0,0,0,0,0
83.83,84.22,83.57,84.12,1929625,ACN,82.03879954430926,81.37407812009452,80.35808219924033,80.20003596809849,79.85662903662504,0,0,0,0,0,0,0,0,0,0,0,0
84.03,84.78,83.8,84.44,2337166,ACN,82.35895960506802,81.66607068008553,80.51815740711326,80.28399565189851,79.90223471785265,0,0,0,0,0,0,0,0,0,0,0,0
84.27,84.739,84.05,84.64,2777205,ACN,82.66309832439228,81.94930204388692,80.67979829310882,80.37025316374209,79.94937666095859,0,0,0,0,0,0,0,0,0,0,0,0
84.43,84.79,84.13,84.65,1890166,ACN,82.92801854780664,82.20651137304054,80.83549247769278,80.45500062584621,79.99614903249135,0,0,0,0,0,0,0,0,0,0,0,0
84.65,84.77,84.08,84.3,2715543,ACN,83.11094940809909,82.40589124227478,80.97135551778327,80.5311392273146,80.03897342022775,0,0,0,0,0,0,0,0,0,0,0,0
84.06,84.2,83.46,83.64,2117367,ACN,83.18148948701922,82.52342540967717,81.07600824257608,80.59270082677372,80.07480453047424,0,0,0,0,0,0,0,0,0,0,0,0
83.48,83.91,83.16,83.44,1573443,ACN,83.21595755541665,82.61071822780316,81.16871380169074,80.6490829886198,80.10828906250933,0,0,0,0,0,0,0,0,0,0,0,0
84.32,84.37,83.71,84.08,2204344,ACN,83.33116321469444,82.75064982515524,81.28288188789895,80.7170219393402,80.14780857432515,0,0,0,0,0,0,0,0,0,0,0,0
83.99,85.0,83.99,84.93,2003186,ACN,83.54434145273518,82.95820698466426,81.42590612758919,80.80044724747206,80.19539256861047,0,0,0,0,0,0,0,0,0,0,0,0
84.8,85.38,84.78,85.32,3475163,ACN,83.78109592570384,83.18313965279147,81.57861569121314,80.88994334158153,80.24638368733076,0,0,0,0,0,0,0,0,0,0,0,0
85.28,85.29,84.81,85.15,1930137,ACN,83.96361646894333,83.37045968585895,81.71866997783225,80.97430089917397,80.29517588944688,0,0,0,0,0,0,0,0,0,0,0,0
85.29,86.49,85.19,86.33,1725067,ACN,84.27913427308422,83.6523206681581,81.89950644928982,81.08035434671507,80.35522389054691,0,0,0,0,0,0,0,0,0,0,0,0
85.88,87.08,85.61,86.0,2743585,ACN,84.508583036673,83.87590917595256,82.06031011794512,81.1777730725227,80.41139081700913,0,0,0,0,0,0,0,0,0,0,0,0
85.85,86.22,85.25,85.98,2504291,ACN,84.7047719651166,84.0762987782428,82.21402344665316,81.272866675047,80.46679986360606,0,0,0,0,0,0,0,0,0,0,0,0
86.4,86.6,85.78,86.52,1728442,ACN,84.94680236976772,84.30903222793395,82.3828852722746,81.3767703052441,80.52703071073437,0,0,0,0,0,0,0,0,0,0,0,0
86.41,86.56,85.93,86.34,1724428,ACN,85.1325620537987,84.50245773003547,82.53806624198934,81.47505208137787,80.58487120117482,0,0,0,0,0,0,0,0,0,0,0,0
86.31,86.49,86.08,86.19,2229918,ACN,85.27355377995887,84.66317604146067,82.68127933053877,81.56841738669712,80.64064362703378,0,0,0,0,0,0,0,0,0,0,0,0
